time,lambda,chain,IPR,norm
0.0,1.5,fibonacci,0.020964511224918797,1.0
1.0,1.5,fibonacci,0.020955555752156674,1.000000000003593
1.6237767391887217,1.5,fibonacci,0.020922232726405005,1.0000000000002882
2.636650898730358,1.5,fibonacci,0.020802177604159346,1.0000000000444715
4.281332398719393,1.5,fibonacci,0.020595001704612953,1.0000000000497458
6.951927961775605,1.5,fibonacci,0.020193586148726503,0.9999999999038017
11.28837891684689,1.5,fibonacci,0.018109309280868534,0.999999999979762
18.329807108324356,1.5,fibonacci,0.01662164159947916,1.00000000000848
29.763514416313175,1.5,fibonacci,0.016690057988816297,0.9999999999197745
48.32930238571752,1.5,fibonacci,0.009389813315495765,0.9999999997500427
78.47599703514611,1.5,fibonacci,0.007292383604429789,0.9999999997635745
127.42749857031335,1.5,fibonacci,0.011694821869302431,0.9999999994936033
206.913808111479,1.5,fibonacci,0.010359456774344331,0.9999999992321317
335.9818286283781,1.5,fibonacci,0.014334832146399842,0.9999999988966395
545.5594781168514,1.5,fibonacci,0.010426242565488535,0.9999999981270892
885.8667904100823,1.5,fibonacci,0.010877724947118722,0.9999999969797784
1438.449888287663,1.5,fibonacci,0.011221685357003701,0.9999999950338462
2335.7214690901214,1.5,fibonacci,0.007501400772888615,0.9999999918437158
3792.690190732246,1.5,fibonacci,0.006897247338191586,0.9999999844011872
6158.48211066026,1.5,fibonacci,0.006578217631525634,0.9999999079903785
10000.0,1.5,fibonacci,0.004898818019915205,0.9999996600224096
0.0,1.5,tribonacci,0.08201561019889944,1.0000000000000002
1.0,1.5,tribonacci,0.08187995277087519,1.0000000001713256
1.6237767391887217,1.5,tribonacci,0.08126870421865177,1.0000000001561795
2.636650898730358,1.5,tribonacci,0.07915224802487289,0.9999999995942266
4.281332398719393,1.5,tribonacci,0.0771838340798991,0.9999999999785707
6.951927961775605,1.5,tribonacci,0.08212962623999372,0.9999999999067892
11.28837891684689,1.5,tribonacci,0.08122409170055687,0.9999999999054643
18.329807108324356,1.5,tribonacci,0.08178780632445375,0.999999999827668
29.763514416313175,1.5,tribonacci,0.08118447180617056,0.9999999997054516
48.32930238571752,1.5,tribonacci,0.07705479666619451,0.999999999547818
78.47599703514611,1.5,tribonacci,0.07652197751155781,0.9999999989233598
127.42749857031335,1.5,tribonacci,0.08461230491762473,0.999999998799374
206.913808111479,1.5,tribonacci,0.07839120705088043,0.9999999976321242
335.9818286283781,1.5,tribonacci,0.050538029028559486,0.9999999468890473
545.5594781168514,1.5,tribonacci,0.05149044274634352,0.9999998654574084
885.8667904100823,1.5,tribonacci,0.054565568402215985,0.999999719929477
1438.449888287663,1.5,tribonacci,0.06972634293165905,0.9999995013042726
2335.7214690901214,1.5,tribonacci,0.018740142955172165,0.9999992663928827
3792.690190732246,1.5,tribonacci,0.012875957375521399,0.9999989330035194
6158.48211066026,1.5,tribonacci,0.008920068154453011,0.9999984433667578
10000.0,1.5,tribonacci,0.00827356201555282,0.9999977424100662
