N,time,lambda,chain,IPR,norm
2000,0.0,1.5,fibonacci,0.00940313707633849,1.0
2000,1.0,1.5,fibonacci,0.009401945233736907,1.00000000000283
2000,1.0392556829367126,1.5,fibonacci,0.0094017782085476,1.0000000000030473
2000,1.080052374516253,1.5,fibonacci,0.009401587847540959,1.000000000002274
2000,1.1224505680853065,1.5,fibonacci,0.0094013710826122,1.0000000000003997
2000,1.1665131316981963,1.5,fibonacci,0.009401124503035575,0.9999999999978624
2000,1.2123054013376524,1.5,fibonacci,0.009400844333106416,0.9999999999957564
2000,1.2598952777950274,1.5,fibonacci,0.009400526412451742,0.9999999999955269
2000,1.3093533273536104,1.5,fibonacci,0.009400166180228247,0.9999999999978182
2000,1.3607528864243335,1.5,fibonacci,0.009399758664535957,0.9999999999999084
2000,1.4141701702890235,1.5,fibonacci,0.009399298483160245,1.0000000000000662
2000,1.4696843861124462,1.5,fibonacci,0.00939877985495013,0.9999999999998901
2000,1.5273778503907136,1.5,fibonacci,0.009398196619989314,1.0000000000000293
2000,1.587336111010209,1.5,fibonacci,0.009397542280067915,1.0000000000012303
2000,1.6496480740980204,1.5,fibonacci,0.009396810057888104,1.0000000000029141
2000,1.7144061358519709,1.5,fibonacci,0.009395992979568897,1.0000000000032034
2000,1.7817063195457306,1.5,fibonacci,0.009395083983855865,1.000000000000569
2000,1.8516484179121548,1.5,fibonacci,0.009394076061019893,0.9999999999962459
2000,1.9243361411159798,1.5,fibonacci,0.009392962423500618,0.9999999999949232
2000,1.9998772705352856,1.5,fibonacci,0.009391736708672271,0.9999999999991207
2000,2.0783838185797574,1.5,fibonacci,0.009390393213141422,1.0000000000000449
2000,2.159972194782718,1.5,fibonacci,0.009388927164164396,0.9999999999997697
2000,2.2447633784132237,1.5,fibonacci,0.009387335009414985,1.000000000001022
2000,2.332883097864157,1.5,fibonacci,0.009385614729444883,1.0000000000038325
2000,2.424462017082328,1.5,fibonacci,0.009383766156834308,1.000000000002833
2000,2.519635929317015,1.5,fibonacci,0.009381791284408324,0.9999999999961351
2000,2.618545958474233,1.5,fibonacci,0.009379694547709976,0.9999999999941193
2000,2.7213387683753076,1.5,fibonacci,0.009377483068681679,0.9999999999997923
2000,2.8281667802300325,1.5,fibonacci,0.009375166829226574,0.9999999999997246
2000,2.9391883986468863,1.5,fibonacci,0.009372758740771937,1.0000000000012321
2000,3.0545682465154322,1.5,fibonacci,0.009370274624008627,1.0000000000042464
2000,3.1744774091091927,1.5,fibonacci,0.009367733058740783,0.9999999999984746
2000,3.29909368777094,1.5,fibonacci,0.009365155079640069,0.9999999999935832
2000,3.428601863556586,1.5,fibonacci,0.009362563757184753,0.9999999999997982
2000,3.563193971228585,1.5,fibonacci,0.009359983641882829,0.9999999999997387
2000,3.70306958400514,1.5,fibonacci,0.009357439991623001,1.0000000000034013
2000,3.84843610948743,1.5,fibonacci,0.009354957847732255,0.9999999999991329
2000,3.9995090972036644,1.5,fibonacci,0.009352560740583932,0.999999999994858
2000,4.156512558225989,1.5,fibonacci,0.009350268907339842,0.9999999999997614
2000,4.319679297334174,1.5,fibonacci,0.009348096676943215,1.000000000001496
2000,4.489251258218605,1.5,fibonacci,0.009346048502063008,1.000000000002144
2000,4.6654798822344725,1.5,fibonacci,0.00934411312031156,0.9999999999933137
2000,4.848626481239081,1.5,fibonacci,0.009342255118739089,0.9999999999997052
2000,5.0389626250651505,1.5,fibonacci,0.00934040345319841,1.0000000000030247
2000,5.236770544204653,1.5,fibonacci,0.009338436709079457,0.9999999999985087
2000,5.442343548300267,1.5,fibonacci,0.009336165905185377,0.9999999999979297
2000,5.655986461065005,1.5,fibonacci,0.009333316763099288,0.9999999999996925
2000,5.878016072274912,1.5,fibonacci,0.009329515116855636,1.0000000000026315
2000,6.108761607505037,1.5,fibonacci,0.00932428088845143,0.9999999999957108
2000,6.348565216305217,1.5,fibonacci,0.009317037482095175,0.9999999999996037
2000,6.597782479539538,1.5,fibonacci,0.009307143524723756,1.0000000000003986
2000,6.85678293664174,1.5,fibonacci,0.009293952125515181,0.9999999999992102
2000,7.125950633568409,1.5,fibonacci,0.00927689789252461,1.0000000000026803
2000,7.405684692262437,1.5,fibonacci,0.009255604399986453,0.9999999999915571
2000,7.696399902471157,1.5,fibonacci,0.00922999554682833,0.9999999999990087
2000,7.99852733679671,1.5,fibonacci,0.009200385812804841,0.9999999999996942
2000,8.31251498989063,1.5,fibonacci,0.009167521381262873,0.9999999999992372
2000,8.638828442740447,1.5,fibonacci,0.009132548904154615,1.0000000000036253
2000,8.97795155303332,1.5,fibonacci,0.009096903670350681,0.999999999999037
2000,9.330387172620362,1.5,fibonacci,0.009062129431302272,1.0000000000046159
2000,9.69665789314552,1.5,fibonacci,0.009029658848713621,0.9999999999989159
2000,10.077306820944612,1.5,fibonacci,0.009000582842500004,1.0000000000013394
2000,10.472898382363585,1.5,fibonacci,0.008975415186900105,0.9999999999986141
2000,10.88401916069006,1.5,fibonacci,0.00895383636031471,0.9999999999920687
2000,11.311278765939214,1.5,fibonacci,0.008934430473970589,1.000000000001735
2000,11.755310738783693,1.5,fibonacci,0.008914549490828271,0.9999999999964846
2000,12.216773489967919,1.5,fibonacci,0.008890595742141114,1.000000000000637
2000,12.696351276599735,1.5,fibonacci,0.008859018122076503,0.9999999999991942
2000,13.19475521676706,1.5,fibonacci,0.008817966316090884,0.9999999999982037
2000,13.712724343984002,1.5,fibonacci,0.008768909238614685,0.9999999999911658
2000,14.251026703029977,1.5,fibonacci,0.008717112025759303,1.0000000000047116
2000,14.810460488806747,1.5,fibonacci,0.008670281985128335,0.9999999999982004
2000,15.391855229902054,1.5,fibonacci,0.008635849635511315,0.999999999998002
2000,15.99607301861487,1.5,fibonacci,0.008618184735139024,0.9999999999944296
2000,16.62400978926612,1.5,fibonacci,0.008616545115126998,0.9999999999886944
2000,17.276596646690354,1.5,fibonacci,0.008623690636877452,0.9999999999904515
2000,17.95480124687831,1.5,fibonacci,0.00862646178164653,0.9999999999958233
2000,18.65962923181746,1.5,fibonacci,0.008611797354171552,0.9999999999947291
2000,19.3921257206583,1.5,fibonacci,0.00857763621388368,0.999999999990405
2000,20.15337685941733,1.5,fibonacci,0.008538681070551793,0.9999999999857907
2000,20.944511431514698,1.5,fibonacci,0.00851803791616563,0.9999999999904613
2000,21.76670253153459,1.5,fibonacci,0.008531182839290873,0.999999999996825
2000,22.621169304690252,1.5,fibonacci,0.00857326746942055,0.999999999996413
2000,23.50917875457287,1.5,fibonacci,0.00861363428806846,1.0000000000006875
2000,24.43204762186488,1.5,fibonacci,0.008613973279618353,0.9999999999909366
2000,25.39114433680347,1.5,fibonacci,0.008572935076149873,0.9999999999956166
2000,26.387891048289333,1.5,fibonacci,0.00853797640234997,0.9999999999972017
2000,27.423765732649496,1.5,fibonacci,0.008554507220387296,0.9999999999955413
2000,28.500304385181067,1.5,fibonacci,0.008610803429732422,0.9999999999967708
2000,29.619103297725534,1.5,fibonacci,0.008629613217326993,0.9999999999953509
2000,30.781821425650786,1.5,fibonacci,0.00855920736926674,0.999999999991976
2000,31.99018284775064,1.5,fibonacci,0.008471005531254787,0.999999999994025
2000,33.2459793227094,1.5,fibonacci,0.008460989327346236,1.0000000000013807
2000,34.55107294592218,1.5,fibonacci,0.008487682865073216,0.9999999999948649
2000,35.90739891061053,1.5,fibonacci,0.008392442348135045,0.9999999999944276
2000,37.31696837732752,1.5,fibonacci,0.00818661097141794,0.9999999999932059
2000,38.78187145610722,1.5,fibonacci,0.008057787002411589,0.9999999999961946
2000,40.30428030568051,1.5,fibonacci,0.007967683191058436,0.9999999999981988
2000,41.88645235435271,1.5,fibonacci,0.007665707941304165,0.9999999999836691
2000,43.5307336473189,1.5,fibonacci,0.007267514266462307,0.9999999999917532
2000,45.23956232538053,1.5,fibonacci,0.00700667269866145,0.9999999999982597
2000,47.01547224022132,1.5,fibonacci,0.006672691564800334,0.9999999999859981
2000,48.86109671160326,1.5,fibonacci,0.006236733113987094,0.9999999999979338
2000,50.77917243205401,1.5,fibonacci,0.006030408864588292,0.9999999999896478
2000,52.77254352483538,1.5,fibonacci,0.005870497447148393,0.9999999999898106
2000,54.84416576121018,1.5,fibonacci,0.005683668537595521,0.9999999999889013
2000,56.99711094326075,1.5,fibonacci,0.00573388644922147,0.9999999999885082
2000,59.234571458758026,1.5,fibonacci,0.005743159842102982,0.9999999999945602
2000,61.559865014835076,1.5,fibonacci,0.0057893961154669524,0.9999999999767835
2000,63.97643955748427,1.5,fibonacci,0.0058622474991956025,0.9999999999907879
2000,66.48787838417263,1.5,fibonacci,0.00562909888612634,0.9999999999864603
2000,69.09790545715641,1.5,fibonacci,0.005394672252284241,0.9999999999757231
2000,71.8103909253735,1.5,fibonacci,0.004949003526824443,0.9999999999763568
2000,74.62935686310134,1.5,fibonacci,0.004690686944469225,0.9999999999762172
2000,77.55898323389002,1.5,fibonacci,0.004451305547059641,0.9999999999839952
2000,80.60361408861341,1.5,fibonacci,0.004431236704285274,0.9999999999830745
2000,83.76776400682915,1.5,fibonacci,0.004444553681368924,0.9999999999850914
2000,87.05612479099861,1.5,fibonacci,0.004570235287253051,0.9999999999822141
2000,90.47357242349293,1.5,fibonacci,0.004680911516605842,0.9999999999829836
2000,94.02517429670132,1.5,fibonacci,0.004714983603329864,0.9999999999835916
2000,97.71619672696177,1.5,fibonacci,0.004836875470162106,0.9999999999802281
2000,101.5521127634568,1.5,fibonacci,0.004745257082128795,0.9999999999710829
2000,105.5386103036523,1.5,fibonacci,0.004479575933697382,0.9999999999680073
2000,109.68160052731379,1.5,fibonacci,0.004321290120878847,0.9999999999779579
2000,113.98722666160513,1.5,fibonacci,0.004357581054501845,0.9999999999822217
2000,118.46187309026836,1.5,fibonacci,0.00458208974321114,0.9999999999761684
2000,123.11217482038896,1.5,fibonacci,0.004928471226273567,0.999999999975217
2000,127.94502732078735,1.5,fibonacci,0.004891793039502477,0.9999999999798512
2000,132.96759674662113,1.5,fibonacci,0.004498358102568607,0.999999999969371
2000,138.18733056536323,1.5,fibonacci,0.0043839906918283315,0.9999999999621091
2000,143.61196859990787,1.5,fibonacci,0.004634506558356945,0.9999999999554925
2000,149.2495545051829,1.5,fibonacci,0.005029349196493531,0.9999999999728778
2000,155.10844769528404,1.5,fibonacci,0.0053668452352531445,0.9999999999685826
2000,161.1973357388157,1.5,fibonacci,0.005487645505919525,0.9999999999718151
2000,167.52524724082156,1.5,fibonacci,0.005212017791323978,0.9999999999590428
2000,174.10156523040155,1.5,fibonacci,0.0051943149688906945,0.999999999953243
2000,180.93604107387165,1.5,fibonacci,0.005882074627250791,0.9999999999630306
2000,188.03880893409146,1.5,fibonacci,0.0059611437360700915,0.9999999999504285
2000,195.42040079740534,1.5,fibonacci,0.004934099236190624,0.999999999950682
2000,203.09176209047348,1.5,fibonacci,0.004728642381723878,0.9999999999681377
2000,211.06426791015548,1.5,fibonacci,0.004622070671566862,0.9999999999680318
2000,219.3497398905058,1.5,fibonacci,0.004280424144855994,0.99999999995419
2000,227.960463731898,1.5,fibonacci,0.0036993358702933922,0.9999999999406771
2000,236.9092074182632,1.5,fibonacci,0.0037249214639002493,0.9999999999525951
2000,246.20924014946254,1.5,fibonacci,0.004478294838267124,0.9999999999497637
2000,255.87435201685864,1.5,fibonacci,0.004507436018911713,0.9999999999436998
2000,265.91887445126935,1.5,fibonacci,0.005088633745826179,0.9999999999426706
2000,276.35770147361575,1.5,fibonacci,0.00461979825477177,0.999999999940916
2000,287.2063117797828,1.5,fibonacci,0.004609796100952588,0.9999999999487564
2000,298.48079169243243,1.5,fibonacci,0.005430755619571612,0.9999999999357015
2000,310.1978590138097,1.5,fibonacci,0.006796351528477764,0.9999999999421062
