time,lambda,chain,IPR,norm
0.0,1.5,fibonacci,0.010802718160829386,1.0
1.0,1.5,fibonacci,0.010802185623293138,1.0000000000022513
1.0233323289164382,1.5,fibonacci,0.01080211239435384,1.0000000000017888
1.0472090554055413,1.5,fibonacci,0.010802031769926454,1.0000000000010107
1.0716428815305359,1.5,fibonacci,0.010801943116139448,0.9999999999999648
1.096646805723366,1.5,fibonacci,0.010801845754149188,0.9999999999987654
1.122234129699665,1.5,fibonacci,0.010801738958078688,0.9999999999975963
1.1484184655350702,1.5,fibonacci,0.010801621953024084,0.9999999999966961
1.1752137429066458,1.5,fibonacci,0.010801493913158017,0.9999999999963205
1.2026342165032622,1.5,fibonacci,0.010801353959962219,0.999999999996665
1.2306944736088792,1.5,fibonacci,0.010801201160623698,0.9999999999977393
1.2594094418627644,1.5,fibonacci,0.010801034526630749,0.9999999999991718
1.2887943972007743,1.5,fibonacci,0.010800853012608112,0.9999999999999358
1.3188649719819254,1.5,fibonacci,0.01080065551643079,1.0000000000000209
1.3496371633045767,1.5,fibonacci,0.01080044087901143,1.0000000000000488
1.3811273415166476,1.5,fibonacci,0.010800207883831398,0.9999999999999633
1.4133522589244,1.5,fibonacci,0.010799955258205133,0.9999999999998922
1.446329058704415,1.5,fibonacci,0.010799681674837431,1.0000000000000127
1.480075284023509,1.5,fibonacci,0.010799385754157592,1.0000000000004368
1.514608887371436,1.5,fibonacci,0.010799066067534198,1.0000000000011358
1.549948240111347,1.5,fibonacci,0.010798721141479535,1.000000000001917
1.5861121422530795,1.5,fibonacci,0.010798349462956104,1.000000000002461
1.6231198324544849,1.5,fibonacci,0.010797949485899332,1.000000000002418
1.6609909982561069,1.5,fibonacci,0.010797519639069173,1.0000000000015534
1.6997457865546615,1.5,fibonacci,0.010797058335337948,0.9999999999999049
1.7394048143208847,1.5,fibonacci,0.010796563982511812,0.9999999999978983
1.7799891795674558,1.5,fibonacci,0.010796034995766231,0.9999999999963379
1.8215204725728247,1.5,fibonacci,0.010795469811751028,0.9999999999961496
1.8640207873669197,1.5,fibonacci,0.010794866904384588,0.9999999999977366
1.9075127334848427,1.5,fibonacci,0.010794224802307783,0.9999999999997761
1.9520194479948054,1.5,fibonacci,0.01079354210849388,1.000000000000009
1.9975646078067044,1.5,fibonacci,0.010792817523001687,0.9999999999999944
2.044172442267886,1.5,fibonacci,0.010792049864778393,0.9999999999998406
2.0918677460527992,1.5,fibonacci,0.010791238096785187,1.0000000000001164
2.1406758923533915,1.5,fibonacci,0.01079038135261551,1.0000000000011195
2.1906228463772703,1.5,fibonacci,0.010789478964316038,1.0000000000024578
2.241735179160809,1.5,fibonacci,0.010788530491164069,1.0000000000031535
2.29404008170454,1.5,fibonacci,0.010787535749087761,1.0000000000022233
2.347565379438363,1.5,fibonacci,0.010786494840375051,0.9999999999995056
2.402339547024262,1.5,fibonacci,0.010785408183284637,0.999999999996288
2.4583917235043993,1.5,fibonacci,0.010784276541151652,0.9999999999950578
2.515751727802653,1.5,fibonacci,0.01078310105057474,0.9999999999974863
2.5744500745878423,1.5,fibonacci,0.010781883248240651,0.9999999999998529
2.634517990507075,1.5,fibonacci,0.010780625092889856,0.9999999999999809
2.6959874307978597,1.5,fibonacci,0.010779328984997028,0.9999999999997803
2.758891096287819,1.5,fibonacci,0.010777997783175721,1.000000000000369
2.8232624507910384,1.5,fibonacci,0.010776634816210143,1.0000000000020692
2.8891357389103245,1.5,fibonacci,0.010775243889645996,1.0000000000032663
