N,time,lambda,chain,IPR,norm
1000,1.6369930016117025,1.5,fibonacci,0.010797794430598117,1.0000000000022
1000,1.6882033167003634,1.5,fibonacci,0.010797197986002604,1.0000000000004563
1000,1.7410156523040161,1.5,fibonacci,0.010796543429907383,0.9999999999978207
1000,1.7954801246878311,1.5,fibonacci,0.010795826986027499,0.9999999999960636
1000,1.8516484179121548,1.5,fibonacci,0.010795044949018827,0.9999999999971244
1000,1.9095738328780973,1.5,fibonacci,0.010794193753049268,0.99999999999982
1000,1.9693113379074225,1.5,fibonacci,0.010793270051189952,1.0000000000000435
1000,2.0309176209047357,1.5,fibonacci,0.0107922708079111,0.999999999999866
1000,2.0944511431514696,1.5,fibonacci,0.010791193396773997,1.0000000000001517
1000,2.159972194782718,1.5,fibonacci,0.0107900357104664,1.0000000000016454
1000,2.2275429519995575,1.5,fibonacci,0.010788796278314767,1.0000000000030902
1000,2.2972275360711523,1.5,fibonacci,0.010787474389070763,1.0000000000021052
1000,2.369092074182633,1.5,fibonacci,0.010786070216547282,0.9999999999981691
1000,2.4432047621864883,1.5,fibonacci,0.01078458494529062,0.9999999999950491
1000,2.519635929317015,1.5,fibonacci,0.01078302089323836,0.9999999999977403
1000,2.598458104929249,1.5,fibonacci,0.01078138162766474,0.9999999999999519
1000,2.6797460873256913,1.5,fibonacci,0.010779672062193222,0.9999999999998093
1000,2.763577014736159,1.5,fibonacci,0.010777898537005741,1.0000000000004654
1000,2.850030438518107,1.5,fibonacci,0.010776068877459953,1.000000000002758
1000,2.9391883986468863,1.5,fibonacci,0.010774192423504563,1.0000000000024896
1000,3.0311355015675785,1.5,fibonacci,0.010772280020129862,0.9999999999973409
1000,3.1259590004822804,1.5,fibonacci,0.01077034396925048,0.9999999999950847
1000,3.2237488781490296,1.5,fibonacci,0.010768397952392912,0.9999999999997835
1000,3.3245979322709407,1.5,fibonacci,0.01076645691223775,0.9999999999997728
1000,3.428601863556586,1.5,fibonacci,0.010764536863886755,1.0000000000006568
1000,3.5358593665351785,1.5,fibonacci,0.010762654689145416,1.0000000000028515
1000,3.646472223212748,1.5,fibonacci,0.010760827865308017,0.9999999999993537
1000,3.760545399658171,1.5,fibonacci,0.010759074112626292,0.9999999999952229
1000,3.8781871456107226,1.5,fibonacci,0.010757410962113495,0.9999999999997626
1000,3.9995090972036653,1.5,fibonacci,0.01075585520280453,0.9999999999996786
1000,4.1246263829013525,1.5,fibonacci,0.01075442208507583,1.0000000000019829
1000,4.253657732750387,1.5,fibonacci,0.010753124280087734,1.0000000000013893
1000,4.386725591048498,1.5,fibonacci,0.010751970406498095,0.9999999999949446
1000,4.523956232538054,1.5,fibonacci,0.010750963001360029,0.9999999999997087
1000,4.6654798822344725,1.5,fibonacci,0.01075009581075646,0.9999999999996824
1000,4.811430839003259,1.5,fibonacci,0.010749350161953447,1.0000000000033722
1000,4.961947603002903,1.5,fibonacci,0.010748690392153135,0.9999999999983129
1000,5.117173007114605,1.5,fibonacci,0.01074805825337027,0.9999999999963486
1000,5.277254352483538,1.5,fibonacci,0.010747366457902582,0.9999999999996171
1000,5.442343548300267,1.5,fibonacci,0.010746491719358844,1.0000000000024496
1000,5.612597255954972,1.5,fibonacci,0.010745267947299238,0.9999999999992142
1000,5.788177037701274,1.5,fibonacci,0.010743480635117155,0.9999999999968249
1000,5.969249509970735,1.5,fibonacci,0.010740863786087915,0.9999999999994661
1000,6.155986501483509,1.5,fibonacci,0.010737101057787822,1.0000000000029023
1000,6.348565216305219,1.5,fibonacci,0.01073183291041534,0.9999999999947605
1000,6.547168402004738,1.5,fibonacci,0.010724671427327127,0.9999999999996322
1000,6.751984523072503,1.5,fibonacci,0.010715223798091316,1.0000000000020741
1000,6.963207939763885,1.5,fibonacci,0.0107031246521166,0.9999999999961822
1000,7.181039092537351,1.5,fibonacci,0.010688075720840847,0.999999999999549
1000,7.405684692262437,1.5,fibonacci,0.01066988954416183,1.0000000000020246
1000,7.637357916378021,1.5,fibonacci,0.010648532161359728,0.9999999999950476
1000,7.876278611187057,1.5,fibonacci,0.01062415812369973,0.9999999999994768
1000,8.122673500479713,1.5,fibonacci,0.010597130685376098,1.0000000000030878
1000,8.376776400682918,1.5,fibonacci,0.010568020967806213,0.9999999999944124
1000,8.638828442740447,1.5,fibonacci,0.010537582228135983,0.9999999999994986
1000,8.909078300934137,1.5,fibonacci,0.01050669928429789,0.9999999999986314
1000,9.187782428863335,1.5,fibonacci,0.010476317323259281,0.9999999999993683
1000,9.475205302806543,1.5,fibonacci,0.010447357472831991,1.0000000000033369
1000,9.771619672696177,1.5,fibonacci,0.010420626669907396,0.9999999999978157
1000,10.077306820944612,1.5,fibonacci,0.010396725603442805,1.0000000000018805
1000,10.392556829367125,1.5,fibonacci,0.01037595270223747,0.9999999999959348
1000,10.71766885445503,1.5,fibonacci,0.010358199093187378,1.0000000000021034
1000,11.052951411260215,1.5,fibonacci,0.010342838193786579,0.9999999999938638
1000,11.39872266616052,1.5,fibonacci,0.010328638029031913,1.000000000002661
1000,11.755310738783693,1.5,fibonacci,0.010313760345627303,0.9999999999940175
1000,12.123054013376523,1.5,fibonacci,0.01029593500053393,1.000000000002623
1000,12.502301459914554,1.5,fibonacci,0.010272879137621928,0.9999999999988592
1000,12.89341296525715,1.5,fibonacci,0.010242944021626782,0.9999999999995681
1000,13.29675967466212,1.5,fibonacci,0.010205833098070459,0.9999999999987337
1000,13.712724343984002,1.5,fibonacci,0.010163113580245577,0.9999999999907899
1000,14.141701702890233,1.5,fibonacci,0.010118237823650414,1.0000000000036058
1000,14.584098829439856,1.5,fibonacci,0.010075952346352652,0.9999999999986187
1000,15.040335536380244,1.5,fibonacci,0.010041238898247824,0.9999999999918854
1000,15.510844769528397,1.5,fibonacci,0.010018131269687806,1.0000000000030778
1000,15.996073018614878,1.5,fibonacci,0.010008712189033247,0.9999999999983021
1000,16.496480740980207,1.5,fibonacci,0.010012340304761254,0.9999999999979429
1000,17.012542798525892,1.5,fibonacci,0.01002505146297208,0.999999999992835
1000,17.544748908334597,1.5,fibonacci,0.010039513984521815,1.0000000000035862
1000,18.093604107387165,1.5,fibonacci,0.010046563653206763,0.9999999999990743
1000,18.65962923181746,1.5,fibonacci,0.010038993977027453,0.9999999999978725
1000,19.2433614111598,1.5,fibonacci,0.01001626270698807,0.9999999999982658
1000,19.845354578058032,1.5,fibonacci,0.009986706644456944,0.999999999991689
1000,20.466179993919898,1.5,fibonacci,0.009964719675754226,0.9999999999903602
1000,21.106426791015547,1.5,fibonacci,0.009964276574225656,0.9999999999921629
1000,21.76670253153459,1.5,fibonacci,0.009992578026096606,0.9999999999911953
1000,22.44763378413224,1.5,fibonacci,0.010045392868519064,0.9999999999876749
1000,23.14986671851161,1.5,fibonacci,0.010104619297051002,0.9999999999905237
1000,23.87406771860647,1.5,fibonacci,0.010143627964138171,0.9999999999970536
1000,24.620924014946254,1.5,fibonacci,0.010144949727578578,0.9999999999971712
1000,25.39114433680347,1.5,fibonacci,0.010118200526568656,0.9999999999973352
1000,26.185459584742325,1.5,fibonacci,0.01009691803765023,1.0000000000001288
1000,27.00462352420682,1.5,fibonacci,0.010114050699740794,0.999999999993843
1000,27.849413500806442,1.5,fibonacci,0.010176947574462655,0.9999999999962537
1000,28.72063117797828,1.5,fibonacci,0.010254151747769091,0.9999999999969382
1000,29.619103297725534,1.5,fibonacci,0.010288049211613533,0.9999999999947428
1000,30.545682465154318,1.5,fibonacci,0.010248074365744436,0.9999999999965282
1000,31.50124795755328,1.5,fibonacci,0.010174853781214696,1.000000000000849
1000,32.486706558783744,1.5,fibonacci,0.010144409768497068,0.9999999999961353
1000,33.502993419772295,1.5,fibonacci,0.010187194737140533,1.0000000000006062
1000,34.55107294592218,1.5,fibonacci,0.01024125597223935,0.9999999999958092
1000,35.631939712285856,1.5,fibonacci,0.010192698182435634,0.999999999989889
1000,36.7466194073669,1.5,fibonacci,0.010024750197120801,1.0000000000019114
1000,37.896169806447176,1.5,fibonacci,0.009863737731416921,0.9999999999951635
1000,39.08168177536266,1.5,fibonacci,0.009798011296877697,0.9999999999922975
1000,40.30428030568053,1.5,fibonacci,0.009730443225354385,0.9999999999890756
1000,41.5651255822599,1.5,fibonacci,0.009474352494849087,0.9999999999919329
1000,42.86541408420927,1.5,fibonacci,0.009074505882867057,0.9999999999991493
1000,44.20637972028532,1.5,fibonacci,0.008754561767451013,0.9999999999974777
1000,45.58929499981062,1.5,fibonacci,0.008528309730660615,0.9999999999971354
1000,47.01547224022132,1.5,fibonacci,0.008176629916987687,0.9999999999864395
1000,48.48626481239081,1.5,fibonacci,0.007712864991662683,0.9999999999866368
1000,50.00306842491092,1.5,fibonacci,0.00742356916924523,0.9999999999928715
1000,51.56732244854966,1.5,fibonacci,0.007304272874143544,0.9999999999969968
1000,53.180511282142,1.5,fibonacci,0.007103645084781071,0.999999999992425
1000,54.84416576121018,1.5,fibonacci,0.00692858297196158,0.9999999999969708
1000,56.55986461065005,1.5,fibonacci,0.006994609557347867,0.9999999999919242
1000,58.329235942862034,1.5,fibonacci,0.007086765696701324,0.9999999999880351
1000,60.153958802748356,1.5,fibonacci,0.007075086627111832,0.9999999999870783
