N,time,lambda,chain,IPR,norm
500,359.0739891061055,1.5,fibonacci,0.014551218377697813,0.9999999999125021
500,370.30695840051413,1.5,fibonacci,0.013317261955830582,0.9999999999194056
500,381.8913304781854,1.5,fibonacci,0.013087874462914912,0.9999999999116896
500,393.8380983288489,1.5,fibonacci,0.011750214982608856,0.9999999998861211
500,406.158598837698,1.5,fibonacci,0.010984117502836763,0.9999999998778921
500,418.86452354352707,1.5,fibonacci,0.011514573646943627,0.9999999999066477
500,431.96792973341735,1.5,fibonacci,0.013371877664511747,0.9999999998921798
500,445.4812518844989,1.5,fibonacci,0.010515565925179072,0.9999999999018658
500,459.41731346364764,1.5,fibonacci,0.01181928633872167,0.9999999998864669
500,473.7893390963144,1.5,fibonacci,0.009349189526361322,0.9999999998688973
500,488.6109671160326,1.5,fibonacci,0.010093465442067726,0.999999999887436
500,503.89626250651503,1.5,fibonacci,0.011184667154323294,0.999999999873499
500,519.6597302486197,1.5,fibonacci,0.01003163791433866,0.9999999998569029
500,535.9163290848514,1.5,fibonacci,0.00978024792038785,0.9999999998728938
500,552.6814857144603,1.5,fibonacci,0.009602126264990804,0.9999999998456526
500,569.9711094326076,1.5,fibonacci,0.010833042727202868,0.9999999998464681
500,587.8016072274912,1.5,fibonacci,0.01038064033301722,0.9999999998519904
500,606.1898993497572,1.5,fibonacci,0.011195601087206122,0.9999999998340745
500,625.1534353689711,1.5,fibonacci,0.007613697556668078,0.9999999998437734
500,644.7102107323869,1.5,fibonacci,0.00852077277912536,0.9999999998260877
500,664.8787838417263,1.5,fibonacci,0.009885248496967458,0.9999999998198318
500,685.6782936641738,1.5,fibonacci,0.008708079136873511,0.9999999998094216
500,707.1284778942996,1.5,fibonacci,0.00935922033019409,0.999999999821904
500,729.2496916841444,1.5,fibonacci,0.010532655357947932,0.99999999982673
500,752.0629269592407,1.5,fibonacci,0.01175350405321,0.999999999809773
500,775.5898323389001,1.5,fibonacci,0.012604526613639646,0.9999999998084955
500,799.8527336796708,1.5,fibonacci,0.01284342381479926,0.9999999997984108
500,824.8746552614581,1.5,fibonacci,0.011096391926619062,0.9999999997912983
500,850.6793416364153,1.5,fibonacci,0.011224697823671638,0.9999999997841147
500,877.2912801613356,1.5,fibonacci,0.01156816380918985,0.9999999997829534
500,904.7357242349293,1.5,fibonacci,0.01117653471302877,0.9999999997833633
500,933.038717262036,1.5,fibonacci,0.009678318219515054,0.9999999997636195
500,962.2271173675134,1.5,fibonacci,0.011153958413310877,0.999999999757967
500,992.3286228832545,1.5,fibonacci,0.008600718385517335,0.9999999997267952
500,1023.3717986325192,1.5,fibonacci,0.008505360342881746,0.999999999733559
500,1055.386103036523,1.5,fibonacci,0.009609076342822412,0.9999999997110051
500,1088.4019160690054,1.5,fibonacci,0.015087602333568253,0.9999999997095964
500,1122.4505680853058,1.5,fibonacci,0.010887083109460039,0.9999999997056945
500,1157.5643695533035,1.5,fibonacci,0.010252364311191116,0.9999999996834348
500,1193.7766417144358,1.5,fibonacci,0.009795297556087925,0.9999999996949185
500,1231.1217482038908,1.5,fibonacci,0.011194739099197546,0.9999999996933099
500,1269.6351276599742,1.5,fibonacci,0.013498568619481737,0.9999999996748263
500,1309.353327353611,1.5,fibonacci,0.01118355109556961,0.999999999641967
500,1350.3140378698736,1.5,fibonacci,0.010249002083034881,0.9999999996321656
500,1392.5561288744634,1.5,fibonacci,0.008491982556709686,0.9999999996197834
500,1436.1196859990787,1.5,fibonacci,0.011917845059412149,0.9999999996360135
500,1481.0460488806755,1.5,fibonacci,0.008923550152170771,0.9999999996239127
500,1527.377850390714,1.5,fibonacci,0.0074146761647182514,0.9999999995924572
500,1575.1590570916228,1.5,fibonacci,0.006206774979728657,0.9999999995902609
