time,lambda,chain,IPR,norm
0.0,0.5,fibonacci,0.00940313707633849,1.0
1.0,0.5,fibonacci,0.00940295623900584,1.0000000000000235
1.023340212191642,0.5,fibonacci,0.009402943199284646,1.000000000000112
1.0472251898884348,0.5,fibonacci,0.009402929176559457,1.0000000000002427
1.0716676480328635,0.5,fibonacci,0.009402914098057494,1.0000000000004081
1.0966805983368684,0.5,fibonacci,0.009402897886205368,1.0000000000005917
1.1222773562085078,0.5,fibonacci,0.009402880458414885,1.000000000000769
1.1484715478402894,0.5,fibonacci,0.009402861726876082,1.0000000000009097
1.1752771174629453,0.5,fibonacci,0.00940284159836072,1.0000000000009803
1.2027083347685117,0.5,fibonacci,0.00940281997404014,1.0000000000009501
1.2307798025066652,0.5,fibonacci,0.009402796749321771,1.000000000000796
1.259506464258358,0.5,fibonacci,0.009402771813708981,1.0000000000005103
1.2889036123908928,0.5,fibonacci,0.00940274505068948,1.0000000000001072
1.3189868961986702,0.5,fibonacci,0.009402716337657909,0.9999999999996276
1.3497723302339424,0.5,fibonacci,0.009402685545878354,0.999999999999141
1.3812763028320096,0.5,fibonacci,0.009402652540492959,0.9999999999987409
1.4135155848353955,0.5,fibonacci,0.009402617180582605,0.9999999999985306
1.4465073385216465,0.5,fibonacci,0.009402579319285353,0.9999999999985969
1.4802691267395092,0.5,fibonacci,0.009402538803977832,0.999999999998963
1.514818922258346,0.5,fibonacci,0.009402495476523456,0.9999999999995224
1.55017511733577,0.5,fibonacci,0.009402449173589667,0.9999999999999433
1.5863565335085905,0.5,fibonacci,0.00940239972725172,0.9999999999999836
1.6233824316122787,0.5,fibonacci,0.009402346965919954,1.0000000000000062
1.661272522034293,0.5,fibonacci,0.009402290714541284,0.9999999999999792
1.7000469752067175,0.5,fibonacci,0.00940223079561647,0.9999999999999436
1.7397264323438015,0.5,fibonacci,0.009402167030205053,0.9999999999999722
1.780332016430114,0.5,fibonacci,0.009402099239072568,1.0000000000001188
1.8218853434651667,0.5,fibonacci,0.009402027243994861,1.0000000000003824
1.8644085339704863,0.5,fibonacci,0.009401950869225408,1.0000000000006941
1.9079242247652657,0.5,fibonacci,0.009401869943129299,1.000000000000929
1.9524555810168611,0.5,fibonacci,0.009401784299984946,1.0000000000009452
1.9980263085725503,0.5,fibonacci,0.009401693781951605,1.0000000000006417
2.0446606665791167,0.5,fibonacci,0.009401598241196523,1.000000000000023
2.0923834803969776,0.5,fibonacci,0.009401497542170942,0.9999999999992485
2.1412201548157292,0.5,fibonacci,0.00940139156401817,0.9999999999986259
2.1911966875781492,0.5,fibonacci,0.009401280203089817,0.9999999999985144
2.242339683219846,0.5,fibonacci,0.009401163375537574,0.9999999999990812
2.2946763672319364,0.5,fibonacci,0.00940104101993711,0.9999999999998676
2.3482346005542762,0.5,fibonacci,0.00940091309990534,0.9999999999999746
2.4030428944069686,0.5,fibonacci,0.00940077960686727,0.999999999999973
2.459130425468045,0.5,fibonacci,0.009400640562431908,0.9999999999999164
2.5165270514053915,0.5,fibonacci,0.009400496020706028,1.00000000000002
2.575263326771201,0.5,fibonacci,0.009400346070597716,1.0000000000003935
2.6353705192673944,0.5,fibonacci,0.009400190837769867,1.000000000000877
2.6968806263906933,0.5,fibonacci,0.009400030486166552,1.0000000000010938
2.7598263924661803,0.5,fibonacci,0.009399865219056017,1.0000000000006908
2.824241326078435,0.5,fibonacci,0.009399695279561091,0.9999999999996627
2.8901597179095098,0.5,fibonacci,0.009399520950688661,0.999999999998561
2.957616658993254,0.5,fibonacci,0.009399342554926613,0.9999999999983106
3.0266480593956917,0.5,fibonacci,0.009399160453552607,0.9999999999993209
3.097290667331409,0.5,fibonacci,0.009398975045745463,0.9999999999999262
3.169582088726116,0.5,fibonacci,0.009398786764529918,0.9999999999999407
3.2435608072358115,0.5,fibonacci,0.009398596073916429,0.9999999999998974
3.319266204733189,0.5,fibonacci,0.009398403465497177,1.0000000000002014
3.396738582272208,0.5,fibonacci,0.009398209454084127,1.00000000000079
3.4760191815419783,0.5,fibonacci,0.009398014572432216,1.0000000000009686
3.557150206821386,0.5,fibonacci,0.009397819364582864,1.0000000000001343
3.6401748474461404,0.5,fibonacci,0.009397624377942084,0.9999999999987459
3.7251373008002115,0.5,fibonacci,0.009397430154430246,0.9999999999984117
3.8120827958438888,0.5,fibonacci,0.009397237221382667,0.9999999999997272
3.9010576171909923,0.5,fibonacci,0.009397046080964033,0.9999999999999316
3.9921091297480515,0.5,fibonacci,0.009396857189729647,0.9999999999998642
4.085285803928563,0.5,fibonacci,0.009396670941953695,1.0000000000002158
4.1806372414557575,0.5,fibonacci,0.009396487645116452,1.0000000000008835
4.278214201767616,0.5,fibonacci,0.00939630748886314,1.0000000000006068
4.378068629038169,0.5,fibonacci,0.009396130504772891,0.9999999999990513
4.480253679829491,0.5,fibonacci,0.009395956515879482,0.9999999999983945
4.584823751389096,0.5,fibonacci,0.009395785076177455,0.9999999999998382
4.691834510607798,0.5,fibonacci,0.009395615397203034,0.999999999999891
4.801342923653452,0.5,fibonacci,0.009395446251955524,0.999999999999948
4.913407286296363,0.5,fibonacci,0.009395275870533532,1.0000000000008216
5.028087254942479,0.5,fibonacci,0.009395101815955305,1.0000000000008946
5.145443878390927,0.5,fibonacci,0.009394920846173566,0.9999999999989096
5.265539630332757,0.5,fibonacci,0.009394728765187522,0.9999999999982653
5.388438442608224,0.5,fibonacci,0.009394520270005358,0.9999999999998455
5.5142057392403006,0.5,fibonacci,0.00939428880225546,0.9999999999998052
5.6429084712625395,0.5,fibonacci,0.009394026416202806,1.0000000000003952
5.7746151523598215,0.5,fibonacci,0.009393723679281488,1.0000000000009954
5.909395895340971,0.5,fibonacci,0.00939336962378821,0.9999999999990354
6.047322449462647,0.5,fibonacci,0.009392951774531744,0.9999999999984452
6.188468238624385,0.5,fibonacci,0.009392456264349425,0.9999999999998435
6.332908400455114,0.5,fibonacci,0.009391868067715173,0.9999999999998467
6.48071982631197,0.5,fibonacci,0.00939117137369778,1.0000000000008125
6.631981202212672,0.5,fibonacci,0.00939035009438912,0.9999999999997837
6.786773050723297,0.5,fibonacci,0.0093893885310137,0.9999999999983099
6.945177773823696,0.5,fibonacci,0.009388272170946982,0.9999999999998213
7.107279696773417,0.5,fibonacci,0.009386988588058837,0.9999999999998773
7.273165113001458,0.5,fibonacci,0.009385528424157043,1.000000000001003
7.44292233004376,0.5,fibonacci,0.009383886356550268,0.9999999999989052
7.616641716552892,0.5,fibonacci,0.00938206200546639,0.9999999999991014
7.794415750404949,0.5,fibonacci,0.009380060665393555,0.9999999999997338
7.976339067929277,0.5,fibonacci,0.009377893794502502,1.000000000000586
8.162508514287229,0.5,fibonacci,0.009375579169052703,0.9999999999998184
8.353023195026777,0.5,fibonacci,0.009373140641901688,0.999999999998509
8.54798452884041,0.5,fibonacci,0.00937060747794458,0.999999999999724
8.747496301554417,0.5,fibonacci,0.009368013271073634,1.0000000000006257
8.951664721378302,0.5,fibonacci,0.009365394492416853,0.9999999999994531
9.160598475443708,0.5,fibonacci,0.009362788737216726,0.9999999999990702
9.374408787662995,0.5,fibonacci,0.00936023277279283,0.9999999999996603
9.593209477938244,0.5,fibonacci,0.009357760454981235,1.0000000000009837
9.817117022752193,0.5,fibonacci,0.009355400563717888,0.9999999999978975
10.046250617173408,0.5,fibonacci,0.009353174531436467,0.9999999999996989
10.280732238308651,0.5,fibonacci,0.009351094070528483,1.0000000000003648
10.520686710236228,0.5,fibonacci,0.009349158601198207,0.9999999999989407
10.766241770454933,0.5,fibonacci,0.009347352597164522,0.9999999999996365
11.017528137883868,0.5,fibonacci,0.009345643114870813,1.0000000000001739
11.274679582449467,0.5,fibonacci,0.009343978074571633,0.9999999999993086
11.537832996296608,0.5,fibonacci,0.009342286225516045,0.9999999999995811
11.807128466661897,0.5,fibonacci,0.00934047991486204,1.0000000000001537
12.082709350447766,0.5,fibonacci,0.009338461708137357,0.9999999999987783
12.36472235053715,0.5,fibonacci,0.009336135391861549,0.9999999999995902
12.65331759388943,0.5,fibonacci,0.009333420837408934,1.0000000000005462
12.948648711459043,0.5,fibonacci,0.009330270878685067,0.9999999999978579
13.250872919979532,0.5,fibonacci,0.009326687024268613,0.9999999999994958
13.560151105656333,0.5,fibonacci,0.00932273003525436,1.0000000000002116
13.876647909813085,0.5,fibonacci,0.009318521855697749,0.9999999999994837
14.200531816536824,0.5,fibonacci,0.009314236835890269,1.0000000000006675
14.531975242368961,0.5,fibonacci,0.0093100827549051,0.9999999999973619
14.871154628089537,0.5,fibonacci,0.009306274615865938,0.9999999999995554
15.218250532643863,0.5,fibonacci,0.009303005627448162,0.9999999999983545
15.573447729261343,0.5,fibonacci,0.009300419369105268,0.9999999999993942
15.936935303817744,0.5,fibonacci,0.009298585367706448,0.9999999999995751
16.308906755493325,0.5,fibonacci,0.00929747850565016,0.99999999999942
16.68956009978024,0.5,fibonacci,0.009296963442737465,1.0000000000000584
17.079097973894278,0.5,fibonacci,0.009296789456834027,0.9999999999994138
17.47772774464681,0.5,fibonacci,0.009296607003935545,1.0000000000003393
17.885661618834618,0.5,fibonacci,0.009296019131418339,0.9999999999993394
18.30311675620612,0.5,fibonacci,0.009294672090858774,0.9999999999993007
18.730315385064376,0.5,fibonacci,0.009292368893359798,0.9999999999992413
19.16748492056815,0.5,fibonacci,0.009289166468502003,0.9999999999976825
19.614858085794303,0.5,fibonacci,0.009285408950883475,0.9999999999999758
20.072673035625694,0.5,fibonacci,0.009281669149109464,0.9999999999970255
20.541173483530642,0.5,fibonacci,0.00927861016546754,1.000000000000539
21.020608831301583,0.5,fibonacci,0.00927681147501854,0.9999999999991857
